label	text_a
2	Drugs Decreasing Heparin Effect: Digitalis , tetracyclines , nicotine , or 111 may partially counteract the anticoagulant action of 222 .
0	111 Injection should not be mixed with 222 , droperidol , ciprofloxacin , or mitoxantrone , since it has been reported that these drugs are incompatible with heparin and a precipitate may form.
0	111 Injection should not be mixed with doxorubicin , 222 , ciprofloxacin , or mitoxantrone , since it has been reported that these drugs are incompatible with heparin and a precipitate may form.
0	111 Injection should not be mixed with doxorubicin , droperidol , 222 , or mitoxantrone , since it has been reported that these drugs are incompatible with heparin and a precipitate may form.
0	111 Injection should not be mixed with doxorubicin , droperidol , ciprofloxacin , or 222 , since it has been reported that these drugs are incompatible with heparin and a precipitate may form.
0	Heparin_Sodium Injection should not be mixed with 111 , droperidol , ciprofloxacin , or mitoxantrone , since it has been reported that these drugs are incompatible with 222 and a precipitate may form.
0	Heparin_Sodium Injection should not be mixed with doxorubicin , 111 , ciprofloxacin , or mitoxantrone , since it has been reported that these drugs are incompatible with 222 and a precipitate may form.
0	Heparin_Sodium Injection should not be mixed with doxorubicin , droperidol , 111 , or mitoxantrone , since it has been reported that these drugs are incompatible with 222 and a precipitate may form.
0	Heparin_Sodium Injection should not be mixed with doxorubicin , droperidol , ciprofloxacin , or 111 , since it has been reported that these drugs are incompatible with 222 and a precipitate may form.
0	111 are strong 222 , but regular users develop physiological tolerance allowing gradually increased dosages.
2	In combination with other 111 , 222 may still kill even experienced users, particularly if their tolerance to the drug has reduced or the strength of their usual dose has increased.
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other 222 , including alcohol , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, methadone .
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other central_nervous_system_depressants , including 222 , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, methadone .
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , 222 such as diazepam ( Valium ), and, to a rising degree, methadone .
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , benzodiazepines such as 222 ( Valium ), and, to a rising degree, methadone .
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , benzodiazepines such as diazepam ( 222 ), and, to a rising degree, methadone .
2	Toxicology studies of 111 -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, 222 .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other 111 , including 222 , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other 111 , including alcohol , 222 such as diazepam ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other 111 , including alcohol , benzodiazepines such as 222 ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other 111 , including alcohol , benzodiazepines such as diazepam ( 222 ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other 111 , including alcohol , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, 222 .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including 111 , 222 such as diazepam ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including 111 , benzodiazepines such as 222 ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including 111 , benzodiazepines such as diazepam ( 222 ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including 111 , benzodiazepines such as diazepam ( Valium ), and, to a rising degree, 222 .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , 111 such as 222 ( Valium ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , 111 such as diazepam ( 222 ), and, to a rising degree, methadone .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , 111 such as diazepam ( Valium ), and, to a rising degree, 222 .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , benzodiazepines such as 111 ( Valium ), and, to a rising degree, 222 .
0	Toxicology studies of heroin -related deaths reveal frequent involvement of other central_nervous_system_depressants , including alcohol , benzodiazepines such as diazepam ( 111 ), and, to a rising degree, 222 .
0	Ironically, 111 are often used in the treatment of 222 addiction while they cause much more severe withdrawal symptoms.
2	111 sometimes proves to be fatal when used in combination with 222 .
2	111 may decrease the effectiveness of oral 222 , certain antibiotics , quinidine , theophylline , corticosteroids , anticoagulants , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain 222 , quinidine , theophylline , corticosteroids , anticoagulants , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain antibiotics , 222 , theophylline , corticosteroids , anticoagulants , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain antibiotics , quinidine , 222 , corticosteroids , anticoagulants , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain antibiotics , quinidine , theophylline , 222 , anticoagulants , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain antibiotics , quinidine , theophylline , corticosteroids , 222 , and beta_blockers .
2	111 may decrease the effectiveness of oral contraceptives , certain antibiotics , quinidine , theophylline , corticosteroids , anticoagulants , and 222 .
1	111 should be used with caution in patients receiving 222 .
2	When other potent parental 111 , such as 222 , are used in combination with hydralazine , patients should be continuously observed for several hours for any excessive fall in blood pressure.
2	When other potent parental 111 , such as diazoxide , are used in combination with 222 , patients should be continuously observed for several hours for any excessive fall in blood pressure.
0	When other potent parental antihypertensive_drugs , such as 111 , are used in combination with 222 , patients should be continuously observed for several hours for any excessive fall in blood pressure.
2	Profound hypotensive episodes may occur when 111 infection and 222 are used concomitantly.
3	111 increases 222 s serum concentrations.
2	111 may decrease the hemodynamic effects of 222 ;
0	111 , 222 , or narcotics : potentiation of orthostatic hypotension may occur.
0	111 : (oral agents and 222 ) - dosage adjustment of the antidiabetic_drug may be required.
0	Antidiabetic_drugs : (oral agents and 111 ) - dosage adjustment of the 222 may be required.
0	111 and 222 resins : Absorption of hydrochlorothiazide is impaired in the presence of anionic_exchange_resins .
0	111 and colestipol 222 : Absorption of hydrochlorothiazide is impaired in the presence of anionic_exchange_resins .
0	111 and colestipol resins : Absorption of 222 is impaired in the presence of anionic_exchange_resins .
0	111 and colestipol resins : Absorption of hydrochlorothiazide is impaired in the presence of 222 .
0	Cholestyramine and 111 222 : Absorption of hydrochlorothiazide is impaired in the presence of anionic_exchange_resins .
0	Cholestyramine and 111 resins : Absorption of 222 is impaired in the presence of anionic_exchange_resins .
0	Cholestyramine and 111 resins : Absorption of hydrochlorothiazide is impaired in the presence of 222 .
0	Cholestyramine and colestipol 111 : Absorption of 222 is impaired in the presence of anionic_exchange_resins .
3	Cholestyramine and colestipol resins : Absorption of 111 is impaired in the presence of 222 .
0	Single doses of either 111 or 222 resins bind the hydrochlorothiazide and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
0	Single doses of either 111 or colestipol 222 bind the hydrochlorothiazide and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
3	Single doses of either 111 or colestipol resins bind the 222 and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
0	Single doses of either cholestyramine or 111 222 bind the hydrochlorothiazide and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
3	Single doses of either cholestyramine or 111 resins bind the 222 and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
0	Single doses of either cholestyramine or colestipol 111 bind the 222 and reduce its absorption from the gastrointestinal tract by up to # and # percent, respectively.
0	111 , 222 : intensified electrolyte depletion, particularly hypokalemia.
0	111 , nondepolarizing (e,g,, 222 ): possible increased responsiveness to the muscle_relaxant .
0	Skeletal_muscle_relaxants , nondepolarizing (e,g,, 111 ): possible increased responsiveness to the 222 .
1	111 : generally should not be given with 222 .
3	111 reduce the renal clearance of 222 and add a high risk of lithium toxicity.
2	111 reduce the renal clearance of lithium and add a high risk of 222 toxicity.
1	Refer to the package insert for 111 preparations before use of such preparations with 222 .
0	111 : In some patients, the administration of a 222 can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , potassium-sparing_diuretics and thiazide_diuretics .
0	111 : In some patients, the administration of a non-steroidal_anti-inflammatory_agent can reduce the diuretic, natriuretic, and antihypertensive effects of 222 , potassium-sparing_diuretics and thiazide_diuretics .
0	111 : In some patients, the administration of a non-steroidal_anti-inflammatory_agent can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , 222 and thiazide_diuretics .
0	111 : In some patients, the administration of a non-steroidal_anti-inflammatory_agent can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , potassium-sparing_diuretics and 222 .
2	Non-steroidal_Anti-inflammatory_Drugs : In some patients, the administration of a 111 can reduce the diuretic, natriuretic, and antihypertensive effects of 222 , potassium-sparing_diuretics and thiazide_diuretics .
2	Non-steroidal_Anti-inflammatory_Drugs : In some patients, the administration of a 111 can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , 222 and thiazide_diuretics .
2	Non-steroidal_Anti-inflammatory_Drugs : In some patients, the administration of a 111 can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , potassium-sparing_diuretics and 222 .
1	Therefore, when 111 and 222 are used concomitantly, the patient should be observed closely to determine if the desired effect of the diuretic is obtained.
0	Therefore, when 111 and non-steroidal_anti-inflammatory_agents are used concomitantly, the patient should be observed closely to determine if the desired effect of the 222 is obtained.
0	Therefore, when Hydrochlorothiazide and 111 are used concomitantly, the patient should be observed closely to determine if the desired effect of the 222 is obtained.
0	Patients receiving other 111 , antipsychotics , antianxiety_agents , or other 222 (including alcohol ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other 111 , antipsychotics , antianxiety_agents , or other CNS_depressants (including 222 ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
2	Patients receiving other 111 , antipsychotics , antianxiety_agents , or other CNS_depressants (including alcohol ) concomitantly with 222 and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other 111 , antipsychotics , antianxiety_agents , or other CNS_depressants (including alcohol ) concomitantly with hydrocodone and 222 tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , 111 , antianxiety_agents , or other 222 (including alcohol ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , 111 , antianxiety_agents , or other CNS_depressants (including 222 ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesics , 111 , antianxiety_agents , or other CNS_depressants (including alcohol ) concomitantly with 222 and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , 111 , antianxiety_agents , or other CNS_depressants (including alcohol ) concomitantly with hydrocodone and 222 tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , 111 , or other 222 (including alcohol ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , 111 , or other CNS_depressants (including 222 ) concomitantly with hydrocodone and acetaminophen tablets may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesics , antipsychotics , 111 , or other CNS_depressants (including alcohol ) concomitantly with 222 and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , 111 , or other CNS_depressants (including alcohol ) concomitantly with hydrocodone and 222 tablets may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesics , antipsychotics , antianxiety_agents , or other 111 (including alcohol ) concomitantly with 222 and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , antianxiety_agents , or other 111 (including alcohol ) concomitantly with hydrocodone and 222 tablets may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesics , antipsychotics , antianxiety_agents , or other CNS_depressants (including 111 ) concomitantly with 222 and acetaminophen tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , antianxiety_agents , or other CNS_depressants (including 111 ) concomitantly with hydrocodone and 222 tablets may exhibit an additive CNS depression.
0	Patients receiving other narcotic_analgesics , antipsychotics , antianxiety_agents , or other CNS_depressants (including alcohol ) concomitantly with 111 and 222 tablets may exhibit an additive CNS depression.
0	The use of 111 or 222 with hydrocodone preparations may increase the effect of either the antidepressant or hydrocodone .
2	The use of 111 or tricyclic_antidepressants with 222 preparations may increase the effect of either the antidepressant or hydrocodone .
0	The use of 111 or tricyclic_antidepressants with hydrocodone preparations may increase the effect of either the 222 or hydrocodone .
0	The use of 111 or tricyclic_antidepressants with hydrocodone preparations may increase the effect of either the antidepressant or 222 .
2	The use of MAO_inhibitors or 111 with 222 preparations may increase the effect of either the antidepressant or hydrocodone .
0	The use of MAO_inhibitors or 111 with hydrocodone preparations may increase the effect of either the antidepressant or 222 .
0	The use of MAO_inhibitors or tricyclic_antidepressants with 111 preparations may increase the effect of either the 222 or hydrocodone .
0	The use of MAO_inhibitors or tricyclic_antidepressants with hydrocodone preparations may increase the effect of either the 111 or 222 .
2	The concurrent use of 111 with 222 may produce paralytic ileus.
0	111 , other, especially 222 , or pre anesthetic and anesthetic agents used in surgery or skeletal-muscle_relaxants , nondepolarizing, used in surgery
0	111 , other, especially diazoxide , or pre 222 and anesthetic agents used in surgery or skeletal-muscle_relaxants , nondepolarizing, used in surgery
0	111 , other, especially diazoxide , or pre anesthetic and anesthetic agents used in surgery or 222 , nondepolarizing, used in surgery
0	Antihypertensive_medications , other, especially 111 , or pre 222 and anesthetic agents used in surgery or skeletal-muscle_relaxants , nondepolarizing, used in surgery
0	Antihypertensive_medications , other, especially 111 , or pre anesthetic and anesthetic agents used in surgery or 222 , nondepolarizing, used in surgery
0	Antihypertensive_medications , other, especially diazoxide , or pre 111 and anesthetic agents used in surgery or 222 , nondepolarizing, used in surgery
2	(Concurrent use with 111 may enhance the possibility of 222 toxicity associated with hypokalemia.
1	for adult-onset diabetics, dosage adjustment of 111 may be necessary during and after 222 therapy;
0	(Concurrent use with 111 is not recommended, as they may provoke 222 toxicity because of reduced renal clearance.
2	(In some patients, the 111 can reduce the diuretic, natriuretic, and antihypertensive effects of 222 , potassium_sparing_diuretics , and thiazide_diuretics .
2	(In some patients, the 111 can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , 222 , and thiazide_diuretics .
2	(In some patients, the 111 can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , potassium_sparing_diuretics , and 222 .
0	(In some patients, the steroidal_anti-inflammatory_agent can reduce the diuretic, natriuretic, and antihypertensive effects of 111 , potassium_sparing_diuretics , and 222 .
0	(In some patients, the steroidal_anti-inflammatory_agent can reduce the diuretic, natriuretic, and antihypertensive effects of loop_diuretics , 111 , and 222 .
1	Therefore, when 111 and 222 are used concomitantly, the patient should be observed closely to determine if the desired effect of the diuretic is obtained.
0	Therefore, when 111 and nonsteroidal_anti-inflammatory_agents are used concomitantly, the patient should be observed closely to determine if the desired effect of the 222 is obtained.
0	Therefore, when hydroflumethiazide and 111 are used concomitantly, the patient should be observed closely to determine if the desired effect of the 222 is obtained.
2	( 111 may decrease arterial responsiveness to 222 .
2	( 111 may increase the responsiveness to 222 .
0	Patients receiving other 111 s, general anesthetics , 222 , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with DILAUDID may exhibit an additive CNS depression.
0	Patients receiving other 111 s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other 222 (including alcohol ) concomitantly with DILAUDID may exhibit an additive CNS depression.
0	Patients receiving other 111 s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including 222 ) concomitantly with DILAUDID may exhibit an additive CNS depression.
2	Patients receiving other 111 s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general 111 , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , 111 , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , phenothiazines , 111 , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , phenothiazines , tranquilizers , 111 , tricyclic_antidepressants or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , 111 or other CNS_depressants (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other 111 (including alcohol ) concomitantly with 222 may exhibit an additive CNS depression.
2	Patients receiving other narcotic_analgesic s, general anesthetics , phenothiazines , tranquilizers , sedative-hypnotics , tricyclic_antidepressants or other CNS_depressants (including 111 ) concomitantly with 222 may exhibit an additive CNS depression.
2	Since 111 may raise the serum uric acid level, dosage adjustment of 222 may be necessary
2	THE POTENTIATING ACTION OF 111 MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH 222 SUCH AS NARCOTICS , NON-NARCOTIC_ANALGESICS AND BARBITURATES .
2	THE POTENTIATING ACTION OF 111 MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS 222 , NON-NARCOTIC_ANALGESICS AND BARBITURATES .
2	THE POTENTIATING ACTION OF 111 MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS NARCOTICS , 222 AND BARBITURATES .
2	THE POTENTIATING ACTION OF 111 MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS NARCOTICS , NON-NARCOTIC_ANALGESICS AND 222 .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH 111 SUCH AS 222 , NON-NARCOTIC_ANALGESICS AND BARBITURATES .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH 111 SUCH AS NARCOTICS , 222 AND BARBITURATES .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH 111 SUCH AS NARCOTICS , NON-NARCOTIC_ANALGESICS AND 222 .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS 111 , 222 AND BARBITURATES .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS 111 , NON-NARCOTIC_ANALGESICS AND 222 .
0	THE POTENTIATING ACTION OF HYDROXYZINE MUST BE CONSIDERED WHEN THE DRUG IS USED IN CONJUNCTION WITH CENTRAL_NERVOUS_SYSTEM_DEPRESSANTS SUCH AS NARCOTICS , 111 AND 222 .
1	Therefore when 111 are administered concomitantly with 222 their dosage should be reduced.
0	Patients should be advised against the simultaneous use of other 111 , and cautioned that the effect of 222 may be increased.
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other 222 , amantadine , haloperidol , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , tricyclic_antidepressants or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , 222 , haloperidol , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , tricyclic_antidepressants or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , amantadine , 222 , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , tricyclic_antidepressants or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , amantadine , haloperidol , 222 , monoamine_oxidase_(MAO)_inhibitors , tricyclic_antidepressants or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , amantadine , haloperidol , phenothiazines , 222 , tricyclic_antidepressants or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , amantadine , haloperidol , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , 222 or some antihistamines .
2	Additive adverse effects resulting from cholinergic blockade may occur when 111 is administered concomitantly with other antimuscarinics , amantadine , haloperidol , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , tricyclic_antidepressants or some 222 .
0	Additive adverse effects resulting from cholinergic blockade may occur when LEVSIN is administered concomitantly with other antimuscarinics , amantadine , haloperidol , phenothiazines , monoamine_oxidase_(MAO)_inhibitors , 111 or some 222 .
3	111 may interfere with the absorption of 222 .
0	111 Supplements/ 222 .
0	Products containing 111 and other multivalent cations (such as 222 , magnesium , iron ) are likely to interfere with absorption of Ibandronate .
0	Products containing 111 and other multivalent cations (such as aluminum , 222 , iron ) are likely to interfere with absorption of Ibandronate .
0	Products containing 111 and other multivalent cations (such as aluminum , magnesium , 222 ) are likely to interfere with absorption of Ibandronate .
3	Products containing 111 and other multivalent cations (such as aluminum , magnesium , iron ) are likely to interfere with absorption of 222 .
3	Products containing calcium and other multivalent cations (such as 111 , magnesium , iron ) are likely to interfere with absorption of 222 .
3	Products containing calcium and other multivalent cations (such as aluminum , 111 , iron ) are likely to interfere with absorption of 222 .
3	Products containing calcium and other multivalent cations (such as aluminum , magnesium , 111 ) are likely to interfere with absorption of 222 .
1	111 should be taken at least # minutes before any oral medications containing multivalent cations (including 222 , supplements or vitamins ).
1	111 should be taken at least # minutes before any oral medications containing multivalent cations (including antacids , supplements or 222 ).
0	111 and 222 ( PPIs )
0	111 and Proton_Pump_Inhibitors ( 222 )
0	Of over # patients enrolled in the 111 osteoporosis Treatment and Prevention Studies, 15% used anti-peptic agents (primarily 222 and PPIs ).
0	Of over # patients enrolled in the 111 osteoporosis Treatment and Prevention Studies, 15% used anti-peptic agents (primarily H2_blockers and 222 ).
0	111 / 222 s ( NSAIDs )
0	111 / Nonsteroidal_Antiinflammatory_Drug s ( 222 )
0	Aspirin / 111 s ( 222 )
0	In the large, placebo-controlled osteoporosis Treatment Study, 111 and 222 were taken by 62% of the # patients.
0	Among 111 or 222 users, the incidence of upper gastrointestinal adverse events in patients treated with ibandronate # mg daily (#%) was similar to that in placebo-treated patients (#%).
0	Among 111 or NSAID users, the incidence of upper gastrointestinal adverse events in patients treated with 222 # mg daily (#%) was similar to that in placebo-treated patients (#%).
0	Among aspirin or 111 users, the incidence of upper gastrointestinal adverse events in patients treated with 222 # mg daily (#%) was similar to that in placebo-treated patients (#%).
0	Similarly, in the 1-year monthly comparison study, 111 and 222 were taken by 39% of the # patients.
0	The incidence of upper gastrointestinal events in patients concomitantly taking 111 or 222 was similar in patients taking ibandronate # mg daily (#%) and # mg once monthly (#%).
0	The incidence of upper gastrointestinal events in patients concomitantly taking 111 or NSAIDs was similar in patients taking 222 # mg daily (#%) and # mg once monthly (#%).
0	The incidence of upper gastrointestinal events in patients concomitantly taking aspirin or 111 was similar in patients taking 222 # mg daily (#%) and # mg once monthly (#%).
0	However, since 111 , NSAIDs , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or 222 with Ibandronate .
0	However, since 111 , NSAIDs , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or NSAIDs with 222 .
0	However, since aspirin , 111 , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of 222 or NSAIDs with Ibandronate .
0	However, since aspirin , 111 , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or NSAIDs with 222 .
0	However, since aspirin , NSAIDs , and 111 are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of 222 or NSAIDs with Ibandronate .
0	However, since aspirin , NSAIDs , and 111 are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or 222 with Ibandronate .
0	However, since aspirin , NSAIDs , and 111 are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or NSAIDs with 222 .
0	However, since aspirin , NSAIDs , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of 111 or 222 with Ibandronate .
1	However, since aspirin , NSAIDs , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of 111 or NSAIDs with 222 .
1	However, since aspirin , NSAIDs , and bisphosphonates are all associated with gastrointestinal irritation, caution should be exercised in the concomitant use of aspirin or 111 with 222 .
0	Coumarin-Type_Anticoagulants : Several short-term controlled studies failed to wshow that 111 significantly affected prothrombin times or a variety of other clotting factors when administered to individuals on 222 .
0	However, because bleeding has been reported when 111 and other 222 have been administered to patients on coumarin-type_anticoagulants , the physician should be cautious when administering ibuprofen to patients on anticoagulants .
2	However, because bleeding has been reported when 111 and other nonsteroidal_anti-inflammatory_agents have been administered to patients on 222 , the physician should be cautious when administering ibuprofen to patients on anticoagulants .
0	However, because bleeding has been reported when 111 and other nonsteroidal_anti-inflammatory_agents have been administered to patients on coumarin-type_anticoagulants , the physician should be cautious when administering ibuprofen to patients on 222 .
2	However, because bleeding has been reported when ibuprofen and other 111 have been administered to patients on 222 , the physician should be cautious when administering ibuprofen to patients on anticoagulants .
0	However, because bleeding has been reported when ibuprofen and other 111 have been administered to patients on coumarin-type_anticoagulants , the physician should be cautious when administering 222 to patients on anticoagulants .
0	However, because bleeding has been reported when ibuprofen and other 111 have been administered to patients on coumarin-type_anticoagulants , the physician should be cautious when administering ibuprofen to patients on 222 .
0	However, because bleeding has been reported when ibuprofen and other nonsteroidal_anti-inflammatory_agents have been administered to patients on 111 , the physician should be cautious when administering 222 to patients on anticoagulants .
1	However, because bleeding has been reported when ibuprofen and other nonsteroidal_anti-inflammatory_agents have been administered to patients on coumarin-type_anticoagulants , the physician should be cautious when administering 111 to patients on 222 .
2	Aspirin : Animal studies wshow that 111 given with 222 , including ibuprofen , yields a net decrease in anti-inflammatory activity with lowered blood levels of the non-aspirin drug.
2	Aspirin : Animal studies wshow that 111 given with nonsteroidal_anti-inflammatory_agents , including 222 , yields a net decrease in anti-inflammatory activity with lowered blood levels of the non-aspirin drug.
0	Aspirin : Animal studies wshow that aspirin given with 111 , including 222 , yields a net decrease in anti-inflammatory activity with lowered blood levels of the non-aspirin drug.
0	Single dose bioavailability studies in normal volunteers have failed to wshow an effect of 111 on 222 blood levels.
0	111 :  222 , as well as other nonsteroidal_anti-inflammatory_drugs , probably reduces the tubular secretion of methotrexate based on in vitro studies in rabbit kidney slices.
